,kGraph,SPF,kShape,kMeans,Time2Feat,DTC,Reservoir,Affinity,Agglomerative,BIRCH,DBSCAN,Gauss.-Mixt.,HDBSCAN,MeanShift,MB-KMeans,OPTICS,Spectral,Ward,Train Size,Test Size,Length,No. of Classes,Type
ItalyPowerDemand,-0.000226488928603493,0.3238303216678942,0.33988373817164647,0.00030423178564766067,0.05278125164406755,0.06475424296050653,0.0067227519733658,0.2279198700483269,-6.647809007936767e-06,-0.000420293318763,0.0,0.0053201900039186,1.3405030007402672e-05,0.0,0.000961642114096,0.0,-0.0005166113253912,-0.000420293318763,67,1029,24,2,SENSOR
Yoga,-0.0014820468689480835,-0.0001948062685372,-0.00039993301282923783,-0.0007935807832671187,0.27289166684612276,0.005769830005713597,0.0208125329076654,0.0112562137017885,0.0050220975818844,0.0010948849884601,0.0,-0.0012824975110953,0.010247112115142,0.0,-0.0012288738075368,0.0029901649461352,0.0022179018808612,0.0011772777650761,300,3000,426,2,IMAGE
Trace,0.9840280376114643,0.9245975082359909,0.4997689211138344,0.4055215114949002,0.6632884756280238,0.29629409294657677,0.0,0.1628220101046356,0.4892549476793288,0.3289718512419525,0.0,0.3379609559139312,0.4962025316455696,0.0,0.4005184673687478,0.5624712587139004,0.3282213854982266,0.3347395446253631,100,100,275,4,SENSOR
PigAirwayPressure,0.15628194364747414,0.1101949420287068,0.03643788897950115,0.013709039650119034,0.03913220582866566,-0.008208455420802722,0.0,0.0802904389018051,0.0297833911690921,0.0558226058486494,0.0,0.0549122757925959,7.869064702270968e-05,0.0,0.0548852431255395,0.0026158425890563,0.0583576280122817,0.0586254186176902,104,208,2000,52,HEMODYNAMICS
Mallat,0.8422707720002889,0.8225580723501832,0.7177666667290696,0.7986442668788402,0.718550846583723,0.5975932494206297,0.0,0.0084457507164932,0.3448518099808841,0.903688130204678,0.0,0.8286051596521533,0.1031787643708545,0.0,0.7909105209155024,0.2100243319317751,0.6601162927982902,0.8668817987246283,55,2345,1024,8,SIMULATED
GunPointOldVersusYoung,0.004625686268147521,0.0048229324924762,0.0875966227264746,0.17753987775270733,0.47591434485616657,0.1161615193414549,0.0,0.254015446698439,0.2384411046186869,0.2384411046186869,0.0,0.2384411046186869,0.1128472279582622,0.0,0.2384411046186869,0.4063396353386601,0.0460957298897462,0.2384411046186869,135,316,150,2,MOTION
MiddlePhalanxTW,0.3373242130472379,0.2799299060052431,0.5258827381860065,0.4747864604168689,0.3850075563099207,0.1940097201945272,0.2636251793884165,0.2822693135916519,0.0035090083292124,0.5676131401040458,0.0,0.356413243515711,0.0397384977471823,0.424974218101751,0.5756949529538167,0.41264292443023,0.2860229587391285,0.5515658443424801,399,154,80,6,IMAGE
Meat,0.6684415580077999,0.7013018087628853,0.4848329887696604,0.618254971455202,0.4282827149691307,0.003788463716194653,0.0,0.1985111662531017,0.0002849596514943,0.4435058078141499,0.0,0.3804921762249326,-0.0006766774377494,0.0,0.4026561364592496,0.2526036332488288,0.5894163618224144,0.4435058078141499,60,60,448,3,SPECTRO
Herring,0.027099039214261034,0.0092750216566007,0.006698823981272079,0.0038514177957719295,0.020832591965375034,-0.005147573610114233,0.0,-0.0013750084726087,-0.0052702283765629,-0.0081966319294253,0.0,-0.003745509707555,-0.0257964186533118,0.0,-0.0017556789517368,0.0,-0.0059264599576349,-0.007494239112431,64,64,512,2,IMAGE
MiddlePhalanxOutlineCorrect,-0.005392428526550122,0.0048757699782309,-0.003736340033088139,-0.0035521567348166445,-0.005369592994260814,-0.001710218385746316,0.0008200648133194,0.0223798940551883,-0.0008789854083542,-0.0053452222059669,0.0,-0.0054213325086948,0.0016542125413212,0.0,-0.0007827984360376,0.0,-0.0054243521137861,-0.0047218889301253,600,291,80,2,IMAGE
InsectEPGRegularTrain,0.4479552992818162,0.4083004386365171,0.028216996788882016,0.20992600902595804,0.38528542168599245,0.10005840105198106,0.7604714088102672,0.860746992745536,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7600544531658887,1.0,1.0,62,249,601,3,EPG
FordA,0.04131949486894197,0.0006562600891031,0.13522826085315376,-8.653965728763489e-05,0.020994784718410407,0.011213610324409458,0.0010235979474088,5.873204389901235e-05,-2.1390593933965303e-05,-0.0002763345320955,0.0,0.0481518183253132,-0.0004083826016106,0.0,-0.0001773963565169,0.0,0.0010896349624199,0.0003631168607426,3601,1320,500,2,SENSOR
SwedishLeaf,0.391321914501495,0.3493180512900461,0.3143435188200312,0.2782289429736469,0.09326194108347825,0.17541558588528772,0.0186803553676066,0.3267091346119929,0.0002179070082541,0.3475106847778151,0.0,0.2540002644631669,0.0272406767649924,0.0,0.314631955418068,0.0,0.3828571034245805,0.3598401855779628,500,625,128,15,IMAGE
InlineSkate,0.03221337758271865,0.0239820890046039,0.040365316397436964,0.01360433559018168,0.027859260495881534,0.01090152875201651,0.000906049579106,0.0125669914541625,0.0035008035549862,0.0142750157264509,0.0,0.0262176417922318,0.0097663487981938,0.0,0.0212593317306954,0.0,0.0105891930154601,0.0287360807852741,100,550,1882,7,MOTION
UMD,0.4401764702501801,0.1521982075351447,0.14722211954751624,0.1399666501759367,0.33497793426139233,0.0958447945499203,0.1425924969186145,0.0933826973038792,0.1404817651494107,0.122207618736217,0.0,0.1087409409865998,0.0004043827386339,0.0,0.127609087073398,0.0,0.1312830337735767,0.122207618736217,36,144,150,3,SIMULATED
CricketY,0.14731207507608035,0.1745758134156314,0.2058517104823748,0.11315150886468366,0.04858656777557544,0.08451478529592123,0.0241229579695072,0.0567755974811775,4.753100020104559e-05,0.1375640555043085,0.0,0.1279185249990313,0.0163044397520822,0.0,0.1087629335700521,0.0,0.1367672232276941,0.1235482532914151,390,390,300,12,MOTION
WormsTwoClass,0.06397348451519855,0.0428031555886757,0.012900638799021247,0.00065731926249726,-0.0013800218385075498,0.0021100675323951403,-0.0034117940240389,0.0003911778624556,-0.0040388845996314,-0.0048437301178415,0.0,-0.0032008150414936,-0.0027762408364856,0.0,-0.0034455152702595,-0.0142322657050432,0.0049780449735839,-0.0074065591401896,181,77,900,2,MOTION
SmoothSubspace,0.09601366100379596,0.1150149973732082,0.15052667927602267,0.34673823195912906,0.36094322477811064,0.13983164737103948,0.0,0.2356676404684298,-2.2222962987655145e-05,0.5764075009403041,0.0,0.9899831669528852,0.0320873946414276,0.0,0.3589772596743987,0.0,0.9210935206852816,0.5735785646521608,150,150,15,3,SIMULATED
