,kGraph,SPF,kShape,kMeans,Time2Feat,DTC,Reservoir,Affinity,Agglomerative,BIRCH,DBSCAN,Gauss.-Mixt.,HDBSCAN,MeanShift,MB-KMeans,OPTICS,Spectral,Ward,Train Size,Test Size,Length,No. of Classes,Type
ScreenType,0.041741075501319516,0.0199952132202156,0.011772179315881192,0.019104926369760997,0.009512751545961965,0.02418789014421965,0.0035916371729232,0.2464663173985632,0.0052492507949323,0.012676061671462,0.0,0.0182525489789755,0.0016436043099034,0.0,0.0181153792263579,0.0,0.0104559972129593,0.0180587239256015,375,375,720,3,DEVICE
MoteStrain,0.3983924675684599,0.3333857710711397,0.5000761192211097,0.3067160797032282,0.13596750221376563,0.35628560509487217,0.2934626178742959,0.197655573654702,0.001397804683777,0.392420822534657,0.0,0.0681382071215547,0.1756955813532753,0.020871595836909,0.3137567168252229,0.0,0.5137599531543698,0.3221661216377586,20,1252,84,2,SENSOR
ECGFiveDays,0.028221688839725596,0.1240639820361028,0.7375875383623913,0.0009604038645138,0.005846363935922071,0.17958978163208386,0.2001709066250706,0.2455789742109458,0.002235888370118,0.0101645551963373,0.0,0.0680189749574652,0.0044297724781158,0.0,0.0410174476037655,0.4590061132229986,0.4691024250460731,0.0095435240425361,23,861,136,2,ECG
Wine,0.04093721496734955,0.003620352384504,0.0010564787158772685,0.0010564787158772687,0.018655266961241274,1.6703923920401905e-16,0.0,0.2005152756013238,0.0486411542387282,0.0168970070089546,0.0,0.0001905142439577,0.3089855584678334,0.0,0.0486411542387282,0.0652362205050981,0.0013292840124719,0.0013292840124719,57,54,234,2,SPECTRO
SemgHandMovementCh2,0.10533774820276487,0.1874592070593341,0.12117801183750851,0.22300036246844077,0.12631755805840922,0.15620764040438226,0.0,0.4191287949383938,0.0109011112299308,0.2484851779015919,0.0,0.2729082013798957,0.1811008314516518,0.0,0.2403077288700679,0.0,0.2477551910809055,0.252605873585077,450,450,1500,6,SPECTRO
FreezerSmallTrain,0.7681803427739993,0.2616758497402644,0.2115203108854758,0.2215851753392551,0.0929225970896717,0.15391414518622956,0.0014951536716094,0.1927854507655759,0.0117763836108594,0.1968298674498759,0.0,0.2090162200061951,0.1868522679107516,0.0,0.2238595740947284,0.3169406674950444,0.0073975588461423,0.2097451745071713,28,2850,301,2,SENSOR
UWaveGestureLibraryZ,0.24318015438635654,0.3834880298657538,0.4623842469062346,0.4163451256975179,0.14532623889834467,0.4354655666336316,0.066546142536741,0.3780195969289893,0.0031066178113673,0.4614027982731461,0.0,0.3522455397353861,0.1314858334530225,0.0,0.406012155273047,0.0,0.5049911631404335,0.4662710719222762,896,3582,315,8,MOTION
NonInvasiveFetalECGThorax1,0.6005262585763372,0.5598028882683929,0.7170176661288951,0.7238023029039788,0.4572128891001762,0.46161671541013655,0.0510318348779056,0.6632744550398924,0.0240651740733648,0.7452747035354408,0.0,0.6990396037876001,0.0927333436174114,0.0,0.6711831692485443,0.0,0.7634559779282708,0.7430371401555815,1800,1965,750,42,ECG
Lightning7,0.3349626379285236,0.4288960530283286,0.5262301920157287,0.42600902476124836,0.4263438769157455,0.2792529204758704,0.0980694083547965,0.5292111057336306,0.2337732317506358,0.5146963097260535,0.0,0.495052749460005,0.0657786716466166,0.0,0.5184023147226627,0.0677452805769794,0.5245499585891858,0.5414574118726587,70,73,319,7,SENSOR
Phoneme,0.23392947123755398,0.2165912153011426,0.2128507143051582,0.1639619396309138,0.18075845406222255,0.016857240794480498,0.0525150275140638,0.5992623875390394,0.0407275272192708,0.1713607002314897,0.0,0.159630571673394,0.0119721970624603,0.0,0.1555971497243292,0.0,0.1812003065043542,0.1700960288285812,214,1896,1024,39,SOUND
SemgHandSubjectCh2,0.17934164313704695,0.2324843610808469,0.17846769878172444,0.2904060154530512,0.2336756760792158,0.2872367332579741,0.0,0.3708757471212007,0.0087271680146073,0.1099014680142418,0.0,0.1338503090003422,0.0855243830795488,0.0,0.093196775751893,0.0,0.2721156217194214,0.2481048634543092,450,450,1500,5,SPECTRO
MiddlePhalanxOutlineAgeGroup,0.3948619008421762,0.3502415675739271,0.3958251705739942,0.3958252733488184,0.37058931845582255,0.0741799022463744,0.0309394826557078,0.2611006811116198,0.0087545848546273,0.3843283805874772,0.0,0.3864488426970686,0.0069631600063252,0.0,0.3924763512516662,0.4529237729017266,0.3983114551151369,0.3939694912949021,400,154,80,3,IMAGE
DistalPhalanxOutlineCorrect,3.933730008751897e-06,0.0016510212053176,2.9746739896787504e-05,2.1065407555223235e-05,0.012228931104614853,0.07915269343918123,0.0033753845203002,0.1128243428248643,0.0032332863586931,0.0085077011311939,0.0,0.009982982028836,0.0241593767434122,0.0,0.0029485836414353,0.0,0.0067325517037316,0.0080435029884835,600,276,80,2,IMAGE
DistalPhalanxTW,0.5026521207698659,0.4418890503079244,0.5418773890700916,0.5193988702572635,0.43303271336673854,0.23272570751572408,0.4496107456753145,0.3997346759269616,0.0252681320162365,0.5519964704947596,0.0,0.4725628189834542,0.1624126534478489,0.0,0.4734375122808227,0.5881527606725769,0.4350360268286153,0.5282361563417799,400,139,80,6,IMAGE
FacesUCR,0.584062948639141,0.7145408415457697,0.6110326676123303,0.36368197661307666,0.35563103829729253,0.18919554186429263,0.2798185755718437,0.5983848643578433,0.024494551241485,0.4897763684671248,0.0,0.3733994750887359,0.1740889539890345,0.0,0.3311529628956254,0.0,0.5528027548800756,0.5105962550372505,200,2050,131,14,IMAGE
GunPointMaleVersusFemale,0.6124456511655813,0.2867519035673072,0.0007566317572494836,0.0003488046534582718,0.08612973364462743,0.2734174379910403,0.0,0.3220017837679583,0.3414830527982667,0.3414830527982667,0.0,0.3414830527982667,0.2933947721386059,0.0,0.3414830527982667,0.374675816914085,0.1774871180226844,0.3414830527982667,135,316,150,2,MOTION
Coffee,0.691896187320119,0.5556758111916942,0.4755836208014969,0.49811222653321774,0.4653647347672365,0.08978433378325541,0.0,0.3871794200877972,0.0337596621359541,0.0070270470680167,0.0,0.0505647634104439,0.0632311711858987,0.0,0.5999223372578422,0.6196024612263807,0.6443696303292032,0.0070270470680167,28,28,286,2,SPECTRO
MixedShapesSmallTrain,0.45592828341829844,0.3886896603331161,0.4531845875104878,0.49820334531297805,0.2595349896904386,0.5457395285808404,0.1902427554556328,0.3893990318823197,0.0031684018252168,0.6655383049708555,0.0,0.5292058785158672,0.0882620488477561,0.0,0.422283920873766,0.3178350708531292,0.6820283880271685,0.5824111565412711,100,2425,1024,5,IMAGE
FordB,0.1397184227356613,0.0016000952216393,0.021511345001628955,0.0003350008249798253,0.013387090017147756,0.0018386433676955893,0.0036755362607533,0.1523262495916321,0.000437670394176,0.0001927005302825,0.0,0.1908499186063777,0.0172319858427592,0.0,0.0004109216377741,0.0,0.0001303594860877,0.0003089250808207,3636,810,500,2,SENSOR
InsectWingbeatSound,0.41811769481332783,0.4343454608472035,0.43164373759939434,0.5209635605263541,0.23598721995052646,0.5057526692744716,0.0,0.4498758167607617,0.0089481166280674,0.5641979339555573,0.0,0.5541829501398211,0.0265289979839513,0.0012902488624255,0.5176009775073628,0.0,0.5766214811637675,0.5508693481659457,2200,2200,256,11,AUDIO
